region,address,price,total_area,kitchen_area,living_area,rooms_count,floor,floors_number,build_date,isСomplete,complitation_year,house_material,parking,decoration,balcony,longitude,latitude,passenger_elevator,cargo_elevator,metro,metro_distance,metro_transport,district,is_apartments,is_auction,repair,with_furniture,windows_type
msk,"Москва, Михалковская улица",28046440,76.4,15.2,56.2,3,6,28,empty,0,2024,monolith,underground,without,empty,37.5122415749729,55.8384756147659,12,empty,"Коптево,Водный стадион,Балтийская","8,19,4","walk,walk,transport","Головинский,САО",0,0,empty,empty,empty
msk,"Москва, Большая Почтовая улица, кВ",31487442,73.9,25.8,28.3,3,3,17,empty,0,2025,monolith,empty,without,empty,37.6968788863,55.7763436256,1,empty,"Электрозаводская,Электрозаводская,Бауманская","15,16,18","walk,walk,walk","Басманный,ЦАО",0,0,empty,empty,empty
msk,"Москва, улица Золоторожский Вал, 11с50",36213750,92.5,19.8,44.5,3,2,27,empty,0,2025,monolith,underground,without,empty,37.6895080934,55.752530851,1,1,"Римская,Площадь Ильича,Авиамоторная","14,14,6","walk,walk,transport","Лефортово,ЮВАО",0,0,empty,empty,empty
msk,"Россия, Москва, Смоленская улица, 10",37000000,49.0,10.0,empty,2,9,9,1964,empty,empty,brick,ground,empty,1,37.577148,55.745924,1,empty,"Смоленская,Киевская,Баррикадная","8,9,3","walk,walk,transport","Арбат,ЦАО",0,1,empty,empty,empty
msk,"Москва, Большой Строченовский переулок, 9",37729120,68.0,16.5,46.5,3,10,13,empty,1,2022,monolith,underground,without,empty,37.63173,55.7289,1,empty,"Павелецкая,Серпуховская,Добрынинская","5,6,8","walk,walk,walk","Замоскворечье,ЦАО",1,0,empty,empty,empty
msk,"Москва, проспект Мира, 95",44287025,111.0,empty,empty,2,11,15,empty,1,2020,empty,empty,empty,empty,37.634941048900004,55.8077844837,empty,empty,"Алексеевская,ВДНХ,Рижская","4,18,3","walk,walk,transport","Останкинский,СВАО",1,0,empty,empty,empty
msk,"Россия, Москва, Ходынская улица, 2",44900000,66.0,15.0,30.0,3,3,44,2018,empty,empty,monolith,underground,empty,0,37.564212,55.770806,7,3,"Улица 1905 года,Белорусская,Белорусская","13,17,19","walk,walk,walk","Пресненский,ЦАО",0,1,empty,empty,empty
msk,"Москва, Народного ополчения, 15к3",49500000,82.5,16.0,31.0,3,31,53,2021,empty,empty,monolith,underground,empty,empty,37.473411,55.773854,3,empty,"Народное Ополчение,Карамышевская,Хорошёво","9,11,5","walk,walk,transport","Хорошево-Мневники,СЗАО",0,1,empty,empty,empty
msk,"Москва, проспект Академика Сахарова, 11",55527500,66.5,11.8,42.2,2,16,19,empty,0,2024,monolith,underground,empty,empty,37.643722,55.771125,4,1,"Красные ворота,Сухаревская,Сретенский бульвар","7,11,3","walk,walk,transport","Красносельский,ЦАО",1,0,empty,empty,empty
msk,"Москва, Ленинградский пр-т, 36, стр. 40",56500000,99.0,15.0,74.0,3,10,25,empty,empty,empty,monolithBrick,underground,empty,0,37.569054,55.790529,1,0,"Динамо,Белорусская","9,6","walk,transport","Аэропорт,САО",1,1,empty,empty,empty
msk,"Москва, Космодамианская набережная, 4/22с9",59409130,53.57,empty,empty,1,5,6,empty,0,2024,monolithBrick,underground,without,empty,37.6382142712,55.7456974915,1,empty,"Новокузнецкая,Китай-город","10,16","walk,walk","Замоскворечье,ЦАО",1,0,empty,empty,empty
msk,"Москва, Москва, Покровский б-р, 5",135000000,143.0,20.0,empty,4,6,7,2018,empty,empty,monolith,empty,empty,1,37.649022,55.756042,1,0,Чистые пруды,16,walk,"Басманный,ЦАО",1,1,empty,empty,empty
msk,"Россия, г. Москва, Красногвардейский 1-й пр-д, д. 22, стр. 1",149000000,111.0,empty,empty,2,62,77,empty,empty,empty,empty,empty,empty,empty,37.535332,55.751584,empty,empty,Международная,6,walk,"Пресненский,ЦАО",1,1,empty,empty,empty
msk,"Москва, Фадеева 4А",180000000,198.8,43.0,97.2,5,4,10,empty,empty,empty,monolith,underground,empty,empty,37.601609,55.774867,2,empty,"Новослободская,Маяковская","8,10","walk,walk","Тверской,ЦАО",0,1,empty,empty,empty
msk,"Москва, Хилков переулок, 5",189000000,128.0,45.0,empty,3,3,6,2008,empty,empty,monolith,underground,empty,empty,37.597001,55.738368,1,1,"Парк Культуры,Кропоткинская,Смоленская","5,11,18","walk,walk,walk","Хамовники,ЦАО",0,1,empty,empty,empty
msk,"Москва, ул.Бурденко,  д.3",203745959,164.0,20.0,105.0,3,3,5,empty,empty,empty,monolithBrick,underground,empty,empty,37.581236,55.738449,2,empty,"Парк Культуры,Смоленская","11,17","walk,walk","Хамовники,ЦАО",0,1,empty,empty,empty
msk,"Москва,  Большая Полянка ул., д. 44/2",240000000,145.2,empty,empty,3,7,7,2019,empty,empty,empty,underground,empty,empty,37.619522,55.73255,1,0,"Октябрьская,Добрынинская","8,8","walk,walk","Якиманка,ЦАО",0,1,empty,empty,empty
msk,"Россия, Москва, Большая Пироговская улица, 8",398000000,333.0,18.0,empty,6,4,13,2009,empty,empty,monolithBrick,underground,empty,2,37.561221,55.728297,4,4,"Спортивная,Лужники,Фрунзенская","9,13,3","walk,walk,transport","Хамовники,ЦАО",0,1,empty,empty,empty
msk,"Москва, Балаклавский проспект, д. 12к3",12600000,37.8,8.5,19.0,1,7,17,1989,empty,empty,panel,empty,empty,empty,37.607673,55.641707,empty,empty,"Чертановская,Севастопольская","2,18","walk,walk","Нагорный,ЮАО",empty,1,empty,empty,empty
msk,"Россия, Москва, Суворовская улица, 19с1",13140000,43.8,empty,empty,1,2,3,empty,empty,empty,empty,ground,empty,empty,37.709138,55.789375,empty,empty,"Преображенская площадь,Электрозаводская,Электрозаводская","10,14,15","walk,walk,walk","Преображенское,ВАО",1,1,empty,empty,empty
msk,"Москва, поселение Сосенское, жилой комплекс Скандинавия, улица Эдварда Грига",13500000,53.0,10.0,empty,2,3,16,empty,empty,2024,monolith,underground,fine,0,37.507169,55.559995,2,2,,,,"Сосенское,НАО (Новомосковский)",0,1,empty,empty,empty
msk,"Россия, Москва, улица Шаболовка, 69/32",15200000,33.9,7.1,18.5,1,6,9,1962,empty,empty,brick,ground,empty,1,37.60717,55.71233,1,empty,"Шаболовская,Тульская,Ленинский проспект","10,15,18","walk,walk,walk","Даниловский,ЮАО",0,1,empty,empty,empty
msk,"Россия, Москва, Ленинградский проспект, 66к2",20400000,61.0,30.0,empty,2,18,18,2012,empty,empty,brick,ground,empty,empty,37.527121,55.803413,3,3,"Аэропорт,Сокол,Красный Балтиец","6,9,16","walk,walk,walk","Аэропорт,САО",1,1,empty,empty,empty
msk,"Москва, Старый Петровско-Разумовский проезд, 1/23",27103640,65.2,4.3,40.9,3,10,21,empty,0,2025,monolith,underground,empty,empty,37.5643332394254,55.8005740813269,1,2,"Гражданская,Петровский Парк,Динамо","10,16,4","walk,walk,transport","Савеловский,САО",0,0,empty,empty,empty
msk,"Москва, Веткина улица",28086360,79.34,empty,36.7,3,13,49,empty,0,2027,empty,empty,empty,empty,37.6217205309321,55.8024424559937,empty,empty,"Марьина Роща,Рижская,Савёловская","17,5,7","walk,transport,transport","Марьина роща,СВАО",0,0,empty,empty,empty
msk,"Москва, Вишнёвая улица",28823586,85.2,27.4,38.7,3,26,48,empty,empty,2027,monolithBrick,underground,empty,empty,37.43668837014262,55.829806573460715,1,empty,"Тушинская,Спартак,Сходненская","4,5,8","walk,transport,transport","Покровское-Стрешнево,СЗАО",0,0,empty,empty,empty
msk,"Москва, улица Академика Королёва, 21",33800000,65.3,20.5,22.9,2,25,28,empty,0,2024,monolith,underground,empty,empty,37.6022541586,55.8205830303,1,1,"Телецентр,Бутырская,Улица Милашенкова","11,12,14","walk,walk,walk","Марфино,СВАО",0,0,empty,empty,empty
msk,"Россия, Москва, Ленинградский проспект, 36с39",39000000,74.0,15.0,52.0,2,2,15,empty,empty,empty,monolithBrick,empty,empty,0,37.5673,55.7903,1,0,Динамо,7,walk,"Аэропорт,САО",0,1,empty,empty,empty
msk,"Москва, Озерковская наб., 6",39500000,47.2,16.0,13.0,1,3,5,2021,empty,empty,monolith,underground,empty,empty,37.63641,55.742321,1,1,Новокузнецкая,6,walk,"Замоскворечье,ЦАО",1,1,empty,empty,empty
msk,"Москва, Сельскохозяйственная улица, 38к2",40000000,90.0,12.5,47.0,3,6,24,2020,empty,empty,monolith,underground,empty,empty,37.628999,55.847311,1,2,Ботанический сад,9,walk,"Свиблово,СВАО",0,1,empty,empty,empty
msk,"Москва, Северо-Западный административный округ, район Хорошёво-Мнёвники, улица Шеногина",40000000,86.3,30.1,30.4,2,44,44,empty,0,2024,monolith,underground,without,empty,37.504717,55.767656,3,empty,Шелепиха,19,walk,"Хорошево-Мневники,СЗАО",0,1,empty,empty,empty
msk,"Москва, улица Василия Ланового, 3",44139900,96.1,36.4,33.2,3,28,36,empty,1,2024,monolith,underground,without,empty,37.4779748943,55.6956996057,1,1,"Мичуринский проспект,Мичуринский проспект,Аминьевская","12,18,19","walk,walk,walk","Раменки,ЗАО",0,0,empty,empty,empty
msk,"Москва, Шелепихинская набережная 34, корп. 1",49500000,86.5,12.0,64.0,3,21,36,empty,empty,empty,monolithBrick,underground,empty,empty,37.512505,55.761325,2,empty,Шелепиха,15,walk,"Хорошево-Мневники,СЗАО",1,1,empty,empty,empty
msk,"Москва, Причальный проезд, 10А",50166643,81.7,10.5,53.4,3,22,32,empty,0,2024,monolith,empty,without,empty,37.5159050965,55.7606224065,empty,empty,"Шелепиха,Фили,Выставочная","12,4,6","walk,transport,transport","Хорошево-Мневники,СЗАО",0,0,empty,empty,empty
msk,"Москва, 1-й Красногвардейский проезд, 22. Стр. 2",53500000,62.0,5.0,43.0,2,10,79,empty,empty,empty,monolith,underground,empty,empty,37.535332,55.751584,4,empty,"Деловой центр,Международная","5,6","walk,walk","Пресненский,ЦАО",1,1,empty,empty,empty
msk,"Россия, г. Москва, Толмачевский Ст. пер., д. 17, стр. 1",72900000,75.0,empty,empty,4,5,8,empty,empty,empty,empty,empty,empty,empty,37.629017,55.738845,empty,empty,"Третьяковская,Новокузнецкая","5,5","walk,walk","Замоскворечье,ЦАО",0,1,empty,empty,empty
msk,"Москва, Мичуринский проспект, 7",75000000,140.0,empty,empty,4,11,17,2005,empty,empty,monolith,underground,empty,empty,37.509742,55.702951,1,1,"Ломоносовский проспект,Раменки,Мичуринский проспект","6,8,4","walk,walk,transport","Раменки,ЗАО",0,1,empty,empty,empty
msk,"Россия, Мытная улица, 7с1",78500000,110.5,11.8,57.8,4,11,12,2013,empty,empty,monolithBrick,underground,empty,empty,37.618569,55.722142,1,1,"Серпуховская,Добрынинская,Шаболовская","9,11,15","walk,walk,walk","Замоскворечье,ЦАО",0,1,empty,empty,empty
msk,"Россия, Мытная улица, 7с1",78900000,111.0,12.2,46.4,3,11,12,2013,empty,empty,monolithBrick,underground,empty,empty,37.618569,55.722142,1,1,"Серпуховская,Добрынинская,Шаболовская","9,11,15","walk,walk,walk","Замоскворечье,ЦАО",0,1,empty,empty,empty
msk,"Москва, 1-й Красногвардейский проезд, 22 стр 2",85000000,90.6,25.0,32.0,3,7,79,2019,empty,empty,empty,underground,empty,empty,37.535332,55.751584,4,empty,"Деловой центр,Международная","5,6","walk,walk","Пресненский,ЦАО",1,1,empty,empty,empty
msk,"Россия, Москва, Москва, 1-я Тверская-Ямская улица, 2",92400000,64.2,empty,empty,2,8,9,2023,empty,empty,monolith,underground,empty,empty,37.595492,55.77079,2,1,"Маяковская,Пушкинская,Белорусская","2,10,16","walk,walk,walk","Тверской,ЦАО",1,1,empty,empty,empty
msk,"Россия, Москва, Мосфильмовская улица, 8",97000000,144.4,empty,empty,4,19,53,2011,empty,empty,monolith,underground,empty,empty,37.527256,55.723587,3,1,"Ломоносовский проспект,Киевская,Деловой центр","4,6,7","transport,transport,transport","Раменки,ЗАО",0,1,empty,empty,empty
msk,"Россия, Москва, Пресненская набережная, 8с1",97000000,220.0,empty,empty,3,45,75,2010,empty,empty,monolith,empty,empty,0,37.539078,55.747115,4,2,"Деловой центр,Международная,Деловой центр","2,3,4","walk,walk,walk","Пресненский,ЦАО",1,1,empty,empty,empty
